Ceremony,Year,Class,CanonicalCategory,Category,NomId,Film,FilmId,Name,Nominees,NomineeIds,Winner,Detail,Note,Citation,MultifilmNomination
45,1972,Music,MUSIC (Original Song),MUSIC (Song--Original for the Picture),an0053999,The Poseidon Adventure,tt0069113,Music and Lyrics by Al Kasha and Joel Hirschhorn,"Al Kasha, Joel Hirschhorn","[{'imdb_id': 'nm0440517'}, {'imdb_id': 'nm0386610'}]",True,The Morning After,,,
45,1972,Music,MUSIC (Original Song),MUSIC (Song--Original for the Picture),an0054003,The Stepmother,tt0067793,Music by Sammy Fain; Lyrics by Paul Francis Webster,"Sammy Fain, Paul Francis Webster","[{'imdb_id': 'nm0006066'}, {'imdb_id': 'nm0916990'}]",False,Strange Are The Ways Of Love,,,
45,1972,Title,BEST PICTURE,BEST PICTURE,an0053935,Cabaret,tt0068327,"Cy Feuer, Producer",Cy Feuer,[{'imdb_id': 'nm0006074'}],False,,,,
45,1972,Title,BEST PICTURE,BEST PICTURE,an0053936,Deliverance,tt0068473,"John Boorman, Producer",John Boorman,[{'imdb_id': 'nm0000958'}],False,,,,
45,1972,Title,BEST PICTURE,BEST PICTURE,an0053937,The Emigrants,tt0067919,"Bengt Forslund, Producer",Bengt Forslund,[{'imdb_id': 'nm0286873'}],False,,,,
45,1972,Title,BEST PICTURE,BEST PICTURE,an0053934,The Godfather,tt0068646,"Albert S. Ruddy, Producer",Albert S. Ruddy,[{'imdb_id': 'nm0748665'}],True,,,,
45,1972,Title,BEST PICTURE,BEST PICTURE,an0053938,Sounder,tt0069303,"Robert B. Radnitz, Producer",Robert B. Radnitz,[{'imdb_id': 'nm0705723'}],False,,,,
45,1972,Title,SHORT FILM (Animated),SHORT SUBJECT (Animated),an0054013,A Christmas Carol,tt0068373,"Richard Williams, Producer",Richard Williams,[{'imdb_id': 'nm0931530'}],True,,,,
45,1972,Title,SHORT FILM (Animated),SHORT SUBJECT (Animated),an0054014,Kama Sutra Rides Again,tt0068793,"Bob Godfrey, Producer",Bob Godfrey,[{'imdb_id': 'nm0323962'}],False,,,,
45,1972,Title,SHORT FILM (Animated),SHORT SUBJECT (Animated),an0054015,Tup Tup,tt0069422,"Nedeljko Dragic, Producer",Nedeljko Dragic,[{'imdb_id': 'nm0236695'}],False,,,,
45,1972,Title,SHORT FILM (Live Action),SHORT SUBJECT (Live Action),an0054017,Frog Story,tt0068614,"Ron Satlof and Ray Gideon, Producers","Ron Satlof, Ray Gideon","[{'imdb_id': 'nm0766191'}, {'imdb_id': 'nm0317279'}]",False,,,,
45,1972,Title,SHORT FILM (Live Action),SHORT SUBJECT (Live Action),an0054016,Norman Rockwell's World...An American Dream,tt0069020,"Richard Barclay, Producer",Richard Barclay,[{'imdb_id': 'nm0054083'}],True,,,,
45,1972,Title,SHORT FILM (Live Action),SHORT SUBJECT (Live Action),an0054018,Solo,tt0069296,"David Adams, Producer",David Adams,[{'imdb_id': 'nm0010892'}],False,,,,
45,1972,Production,SOUND MIXING,SOUND,an0053990,Butterflies Are Free,tt0068326,"Arthur Piantadosi, Charles Knight","Arthur Piantadosi, Charles Knight","[{'imdb_id': 'nm0681250'}, {'imdb_id': 'nm0460837'}]",False,,,,
45,1972,Production,SOUND MIXING,SOUND,an0053989,Cabaret,tt0068327,"Robert Knudson, David Hildyard","Robert Knudson, David Hildyard","[{'imdb_id': 'nm0461702'}, {'imdb_id': 'nm0383934'}]",True,,,,
45,1972,Production,SOUND MIXING,SOUND,an0053991,The Candidate,tt0068334,"Richard Portman, Gene Cantamessa","Richard Portman, Gene Cantamessa","[{'imdb_id': 'nm0692446'}, {'imdb_id': 'nm0134481'}]",False,,,,
45,1972,Production,SOUND MIXING,SOUND,an0053992,The Godfather,tt0068646,"Bud Grenzbach, Richard Portman, Christopher Newman","Bud Grenzbach, Richard Portman, Christopher Newman","[{'imdb_id': 'nm0340311'}, {'imdb_id': 'nm0692446'}, {'imdb_id': 'nm0628039'}]",False,,,,
45,1972,Production,SOUND MIXING,SOUND,an0053993,The Poseidon Adventure,tt0069113,"Theodore Soderberg, Herman Lewis","Theodore Soderberg, Herman Lewis","[{'imdb_id': 'nm0812029'}, {'imdb_id': 'nm0507266'}]",False,,,,
45,1972,Writing,WRITING (Adapted Screenplay),WRITING (Screenplay--based on material from another medium),an0053965,Cabaret,tt0068327,Jay Allen,Jay Allen,[{'imdb_id': 'nm0696319'}],False,,,,
45,1972,Writing,WRITING (Adapted Screenplay),WRITING (Screenplay--based on material from another medium),an0053966,The Emigrants,tt0067919,"Jan Troell, Bengt Forslund","Jan Troell, Bengt Forslund","[{'imdb_id': 'nm0873296'}, {'imdb_id': 'nm0286873'}]",False,,,,
45,1972,Writing,WRITING (Adapted Screenplay),WRITING (Screenplay--based on material from another medium),an0053964,The Godfather,tt0068646,"Mario Puzo, Francis Ford Coppola","Mario Puzo, Francis Ford Coppola","[{'imdb_id': 'nm0701374'}, {'imdb_id': 'nm0000338'}]",True,,,,
45,1972,Writing,WRITING (Adapted Screenplay),WRITING (Screenplay--based on material from another medium),an0053967,Pete 'n' Tillie,tt0069080,Julius J. Epstein,Julius J. Epstein,[{'imdb_id': 'nm0258493'}],False,,,,
45,1972,Writing,WRITING (Adapted Screenplay),WRITING (Screenplay--based on material from another medium),an0053968,Sounder,tt0069303,"Lonne Elder, III",Lonne Elder III,[{'imdb_id': 'nm0253039'}],False,,,,
45,1972,Writing,WRITING (Original Screenplay),WRITING (Story and Screenplay--based on factual material or material not previously published or produced),an0053969,The Candidate,tt0068334,Jeremy Larner,Jeremy Larner,[{'imdb_id': 'nm0488373'}],True,,,,
45,1972,Writing,WRITING (Original Screenplay),WRITING (Story and Screenplay--based on factual material or material not previously published or produced),an0053970,The Discreet Charm of the Bourgeoisie,tt0068361,Story and Screenplay by Luis Buñuel; in collaboration with Jean-Claude Carrière,"Luis Buñuel, in collaboration with Jean-Claude Carrière","[{'imdb_id': 'nm0000320'}, {'imdb_id': 'nm0140643'}]",False,,,,
45,1972,Writing,WRITING (Original Screenplay),WRITING (Story and Screenplay--based on factual material or material not previously published or produced),an0053971,Lady Sings the Blues,tt0068828,"Terence McCloy, Chris Clark, Suzanne de Passe","Terence McCloy, Chris Clark, Suzanne de Passe","[{'imdb_id': 'nm0565946'}, {'imdb_id': 'nm0163771'}, {'imdb_id': 'nm0210867'}]",False,,,,
45,1972,Writing,WRITING (Original Screenplay),WRITING (Story and Screenplay--based on factual material or material not previously published or produced),an0053972,Murmur of the Heart,tt0067778,Louis Malle,Louis Malle,[{'imdb_id': 'nm0001501'}],False,,,,
45,1972,Writing,WRITING (Original Screenplay),WRITING (Story and Screenplay--based on factual material or material not previously published or produced),an0053973,Young Winston,tt0069528,Carl Foreman,Carl Foreman,[{'imdb_id': 'nm0286025'}],False,,,,
45,1972,Special,SPECIAL ACHIEVEMENT AWARD (Visual Effects),SPECIAL ACHIEVEMENT AWARD (Visual Effects),an0051390,The Poseidon Adventure,tt0069113,"L. B. Abbott, A. D. Flowers","L. B. Abbott, A. D. Flowers","[{'imdb_id': 'nm0008004'}, {'imdb_id': 'nm0283166'}]",True,,,,
45,1972,Special,JEAN HERSHOLT HUMANITARIAN AWARD,JEAN HERSHOLT HUMANITARIAN AWARD,an0051391,,,Rosalind Russell,Rosalind Russell,[{'imdb_id': 'nm0751426'}],True,,,,
45,1972,Special,HONORARY AWARD,HONORARY AWARD,an0051388,,,,Charles S. Boren,[{'imdb_id': 'nm11912323'}],True,,,"To Charles S. Boren, Leader for 38 years of the industry's enlightened labor relations and architect of its policy of non-discrimination. With the respect and affection of all who work in films.",
45,1972,Special,HONORARY AWARD,HONORARY AWARD,an0051389,,,,Edward G. Robinson,[{'imdb_id': 'nm0000064'}],True,,"NOTE: The Academy's Board of Governors voted to confer this award on January 6, 1973. Mr. Robinson passed away on January 26th, and the award was accepted on his behalf by his wife.","To Edward G. Robinson who achieved greatness as a player, a patron of the arts and a dedicated citizen...in sum, a Renaissance man. From his friends in the industry he loves.",
45,1972,SciTech,SCIENTIFIC OR TECHNICAL AWARD (Class II),SCIENTIFIC OR TECHNICAL AWARD (Class II),an0051393,,,,Joseph E. Bluth,[{'imdb_id': 'nm0089941'}],True,Laboratory,,To JOSEPH E. BLUTH for research and development in the field of electronic photography and transfer of video tape to motion picture film.,
45,1972,SciTech,SCIENTIFIC OR TECHNICAL AWARD (Class II),SCIENTIFIC OR TECHNICAL AWARD (Class II),,,,,"Edward H. Reichard, Howard T. La Zare, Edward Efron",[],True,Laboratory,,"To EDWARD H. REICHARD and HOWARD T. LA ZARE of Consolidated Film Industries, and EDWARD EFRON of IBM for the engineering of a computerized light valve monitoring system for motion picture printing.",
45,1972,SciTech,SCIENTIFIC OR TECHNICAL AWARD (Class II),SCIENTIFIC OR TECHNICAL AWARD (Class II),,,,,Panavision Incorporated,[],True,Camera,,"To PANAVISION, INCORPORATED, for the development and engineering of the Panaflex motion picture camera.",
45,1972,SciTech,SCIENTIFIC OR TECHNICAL AWARD (Class III),SCIENTIFIC OR TECHNICAL AWARD (Class III),,,,,"Photo Research, PSC Technology Inc.",[],True,Laboratory,,"To PHOTO RESEARCH, A DIVISION OF KOLLMORGEN CORPORATION, and PSC TECHNOLOGY INC., ACME PRODUCTS DIVISION, for the Spectra Film Gate Photometer for motion picture printers.",
45,1972,SciTech,SCIENTIFIC OR TECHNICAL AWARD (Class III),SCIENTIFIC OR TECHNICAL AWARD (Class III),,,,,"Carter Equipment Company Inc., Ramtronics",[],True,Laboratory,,"To CARTER EQUIPMENT COMPANY, INC. and RAMTRONICS for the RAMtronics light-valve photometer for motion picture printers.",
45,1972,SciTech,SCIENTIFIC OR TECHNICAL AWARD (Class III),SCIENTIFIC OR TECHNICAL AWARD (Class III),,,,,"David Degenkolb, HARRY LARSON, MANFRED MICHELSON, FRED SCOBEY",[],True,Laboratory,,"To DAVID DEGENKOLB, HARRY LARSON, MANFRED MICHELSON and FRED SCOBEY of DeLuxe General Incorporated for the development of a computerized motion picture printer and process control system.",
45,1972,SciTech,SCIENTIFIC OR TECHNICAL AWARD (Class III),SCIENTIFIC OR TECHNICAL AWARD (Class III),an0051399,,,,"JIRO MUKAI, RYUSHO HIROSE, WILTON R. HOLM","[{'imdb_id': '?'}, {'imdb_id': '?'}, {'imdb_id': 'nm0391587'}]",True,Lenses and Filters,,"To JIRO MUKAI and RYUSHO HIROSE of Canon, Inc., and WILTON R. HOLM of the AMPTP Motion Picture and Television Research Center for development of the Canon Macro Zoom Lens for motion picture photography.",
45,1972,SciTech,SCIENTIFIC OR TECHNICAL AWARD (Class III),SCIENTIFIC OR TECHNICAL AWARD (Class III),,,,,"PHILIP V. PALMQUIST, LEONARD L. OLSON, FRANK P. CLARK",[],True,Props,,"To PHILIP V. PALMQUIST and LEONARD L. OLSON of the 3M Company, and FRANK P. CLARK of the AMPTP Motion Picture and Television Research Center for development of the Nextel simulated blood for motion picture color photography.",
45,1972,SciTech,SCIENTIFIC OR TECHNICAL AWARD (Class III),SCIENTIFIC OR TECHNICAL AWARD (Class III),,,,,"E. H. GEISSLER, G. M. BERGGREN",[],True,Projection,,"To E. H. GEISSLER and G. M. BERGGREN of Wil-Kin Inc., for engineering of the Ultra-Vision Motion Picture Theater Projection System.",
46,1973,Acting,ACTOR IN A LEADING ROLE,ACTOR,an0050433,Last Tango in Paris,tt0070849,Marlon Brando,Marlon Brando,[{'imdb_id': 'nm0000008'}],False,Paul,,,
46,1973,Acting,ACTOR IN A LEADING ROLE,ACTOR,an0050432,Save the Tiger,tt0070640,Jack Lemmon,Jack Lemmon,[{'imdb_id': 'nm0000493'}],True,Harry Stoner,,,
46,1973,Acting,ACTOR IN A LEADING ROLE,ACTOR,an0050434,The Last Detail,tt0070290,Jack Nicholson,Jack Nicholson,[{'imdb_id': 'nm0000197'}],False,Signalman First Class Buddusky,,,
46,1973,Acting,ACTOR IN A LEADING ROLE,ACTOR,an0050435,Serpico,tt0070666,Al Pacino,Al Pacino,[{'imdb_id': 'nm0000199'}],False,Frank Serpico,,,
46,1973,Acting,ACTOR IN A LEADING ROLE,ACTOR,an0050436,The Sting,tt0070735,Robert Redford,Robert Redford,[{'imdb_id': 'nm0000602'}],False,Johnny Hooker,,,
46,1973,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0050443,Bang the Drum Slowly,tt0069765,Vincent Gardenia,Vincent Gardenia,[{'imdb_id': 'nm0306696'}],False,Dutch Schnell,,,
46,1973,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0050444,Save the Tiger,tt0070640,Jack Gilford,Jack Gilford,[{'imdb_id': 'nm0318527'}],False,Phil Greene,,,
46,1973,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0050442,The Paper Chase,tt0070509,John Houseman,John Houseman,[{'imdb_id': 'nm0002144'}],True,Professor Kingsfield,,,
46,1973,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0050445,The Exorcist,tt0070047,Jason Miller,Jason Miller,[{'imdb_id': 'nm0588553'}],False,Father Damian Karras,,,
46,1973,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0050446,The Last Detail,tt0070290,Randy Quaid,Randy Quaid,[{'imdb_id': 'nm0001642'}],False,Meadows,,,
46,1973,Acting,ACTRESS IN A LEADING ROLE,ACTRESS,an0050438,The Exorcist,tt0070047,Ellen Burstyn,Ellen Burstyn,[{'imdb_id': 'nm0000995'}],False,Chris MacNeil,,,
46,1973,Acting,ACTRESS IN A LEADING ROLE,ACTRESS,an0050437,A Touch of Class,tt0070819,Glenda Jackson,Glenda Jackson,[{'imdb_id': 'nm0413559'}],True,Vicki Allessio,,,
46,1973,Acting,ACTRESS IN A LEADING ROLE,ACTRESS,an0050439,Cinderella Liberty,tt0069883,Marsha Mason,Marsha Mason,[{'imdb_id': 'nm0556850'}],False,Maggie Paul,,,
46,1973,Acting,ACTRESS IN A LEADING ROLE,ACTRESS,an0050440,The Way We Were,tt0070903,Barbra Streisand,Barbra Streisand,[{'imdb_id': 'nm0000659'}],False,Katie Morosky,,,
46,1973,Acting,ACTRESS IN A LEADING ROLE,ACTRESS,an0050441,"Summer Wishes, Winter Dreams",tt0070748,Joanne Woodward,Joanne Woodward,[{'imdb_id': 'nm0940946'}],False,Rita Walden,,,
46,1973,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0050448,The Exorcist,tt0070047,Linda Blair,Linda Blair,[{'imdb_id': 'nm0000304'}],False,Regan MacNeil,,,
46,1973,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0050449,American Graffiti,tt0069704,Candy Clark,Candy Clark,[{'imdb_id': 'nm0163748'}],False,Debbie,,,
46,1973,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0050450,Paper Moon,tt0070510,Madeline Kahn,Madeline Kahn,[{'imdb_id': 'nm0001404'}],False,Trixie Delight,,,
46,1973,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0050447,Paper Moon,tt0070510,Tatum O'Neal,Tatum O'Neal,[{'imdb_id': 'nm0001575'}],True,Addie Loggins,,,
46,1973,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0050451,"Summer Wishes, Winter Dreams",tt0070748,Sylvia Sidney,Sylvia Sidney,[{'imdb_id': 'nm0796662'}],False,Mrs. Pritchett,,,
46,1973,Production,ART DIRECTION,ART DIRECTION,an0050473,Brother Sun Sister Moon,tt0069824,"Art Direction: Lorenzo Mongiardino, Gianni Quaranta; Set Decoration: Carmelo Patrono","Lorenzo Mongiardino, Gianni Quaranta, Carmelo Patrono","[{'imdb_id': 'nm0598044'}, {'imdb_id': 'nm0702892'}, {'imdb_id': 'nm0665997'}]",False,,,,
46,1973,Production,ART DIRECTION,ART DIRECTION,an0050474,The Exorcist,tt0070047,Art Direction: Bill Malley; Set Decoration: Jerry Wunderlich,"Bill Malley, Jerry Wunderlich","[{'imdb_id': 'nm0539990'}, {'imdb_id': 'nm0943332'}]",False,,,,
46,1973,Production,ART DIRECTION,ART DIRECTION,an0050472,The Sting,tt0070735,Art Direction: Henry Bumstead; Set Decoration: James Payne,"Henry Bumstead, James Payne","[{'imdb_id': 'nm0120317'}, {'imdb_id': 'nm0668349'}]",True,,,,
46,1973,Production,ART DIRECTION,ART DIRECTION,an0389418,Tom Sawyer,tt0070814,Art Direction: Philip Jefferies; Set Decoration: Robert de Vestel,"Philip Jefferies, Robert de Vestel","[{'imdb_id': 'nm0420132'}, {'imdb_id': 'nm0212113'}]",False,,,,
46,1973,Production,ART DIRECTION,ART DIRECTION,an0050476,The Way We Were,tt0070903,Art Direction: Stephen Grimes; Set Decoration: William Kiernan,"Stephen Grimes, William Kiernan","[{'imdb_id': 'nm0342242'}, {'imdb_id': 'nm0452599'}]",False,,,,
46,1973,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0050467,Cries and Whispers,tt0069467,Sven Nykvist,Sven Nykvist,[{'imdb_id': 'nm0005815'}],True,,,,
46,1973,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0050468,The Exorcist,tt0070047,Owen Roizman,Owen Roizman,[{'imdb_id': 'nm0005845'}],False,,,,
46,1973,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0050469,Jonathan Livingston Seagull,tt0070248,Jack Couffer,Jack Couffer,[{'imdb_id': 'nm0183307'}],False,,,,
46,1973,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0050470,The Sting,tt0070735,Robert Surtees,Robert Surtees,[{'imdb_id': 'nm0005892'}],False,,,,
46,1973,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0050471,The Way We Were,tt0070903,"Harry Stradling, Jr.",Harry Stradling Jr.,[{'imdb_id': 'nm0005888'}],False,,,,
46,1973,Production,COSTUME DESIGN,COSTUME DESIGN,an0050478,Cries and Whispers,tt0069467,Marik Vos,Marik Vos,[{'imdb_id': 'nm0903623'}],False,,,,
46,1973,Production,COSTUME DESIGN,COSTUME DESIGN,an0050479,Ludwig,tt0068883,Piero Tosi,Piero Tosi,[{'imdb_id': 'nm0869200'}],False,,,,
46,1973,Production,COSTUME DESIGN,COSTUME DESIGN,an0050477,The Sting,tt0070735,Edith Head,Edith Head,[{'imdb_id': 'nm0372128'}],True,,,,
46,1973,Production,COSTUME DESIGN,COSTUME DESIGN,an0050480,Tom Sawyer,tt0070814,Donfeld,Donfeld,[{'imdb_id': 'nm0232466'}],False,,,,
46,1973,Production,COSTUME DESIGN,COSTUME DESIGN,an0050481,The Way We Were,tt0070903,"Dorothy Jeakins, Moss Mabry","Dorothy Jeakins, Moss Mabry","[{'imdb_id': 'nm0419820'}, {'imdb_id': 'nm0531117'}]",False,,,,
46,1973,Directing,DIRECTING,DIRECTING,an0050456,American Graffiti,tt0069704,George Lucas,George Lucas,[{'imdb_id': 'nm0000184'}],False,,,,
46,1973,Directing,DIRECTING,DIRECTING,an0050453,Cries and Whispers,tt0069467,Ingmar Bergman,Ingmar Bergman,[{'imdb_id': 'nm0000005'}],False,,,,
46,1973,Directing,DIRECTING,DIRECTING,an0050455,The Exorcist,tt0070047,William Friedkin,William Friedkin,[{'imdb_id': 'nm0001243'}],False,,,,
46,1973,Directing,DIRECTING,DIRECTING,an0050454,Last Tango in Paris,tt0070849,Bernardo Bertolucci,Bernardo Bertolucci,[{'imdb_id': 'nm0000934'}],False,,,,
46,1973,Directing,DIRECTING,DIRECTING,an0050452,The Sting,tt0070735,George Roy Hill,George Roy Hill,[{'imdb_id': 'nm0001351'}],True,,,,
46,1973,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0050517,Always a New Beginning,tt0069699,"John D. Goodell, Producer",John D. Goodell,[{'imdb_id': 'nm0328851'}],False,,,,
46,1973,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0050518,Battle of Berlin,tt0069769,"Bengt von zur Muehlen, Producer",Bengt von zur Muehlen,[{'imdb_id': 'nm0903286'}],False,,,,
46,1973,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0050516,The Great American Cowboy,tt0070135,"Kieth Merrill, Producer",Kieth Merrill,[{'imdb_id': 'nm0581303'}],True,,,,
46,1973,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0050519,Journey to the Outer Limits,tt0070249,"Alex Grasshoff, Producer",Alex Grasshoff,[{'imdb_id': 'nm0335883'}],False,,,,
46,1973,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0050520,Walls of Fire,tt0067960,"Gertrude Ross Marks and Edmund F. Penney, Producers","Gertrude Ross Marks, Edmund F. Penney","[{'imdb_id': 'nm0548836'}, {'imdb_id': 'nm0672127'}]",False,,,,
46,1973,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0050512,Background,tt0069757,"Carmen D'Avino, Producer",Carmen D'Avino,[{'imdb_id': 'nm0195588'}],False,,,,
46,1973,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0050513,Children at Work (Paisti Ag Obair),tt0070500,"Louis Marcus, Producer",Louis Marcus,[{'imdb_id': 'nm0546146'}],False,,,,
46,1973,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0050514,Christo's Valley Curtain,tt0069877,"Albert Maysles and David Maysles, Producers","Albert Maysles, David Maysles","[{'imdb_id': 'nm0563099'}, {'imdb_id': 'nm0563100'}]",False,,,,
46,1973,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0050515,Four Stones for Kanemitsu,tt0070069,"Terry Sanders and June Wayne, Producers","Terry Sanders, June Wayne","[{'imdb_id': 'nm0761739'}, {'imdb_id': 'nm0915591'}]",False,,,,
46,1973,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0050511,Princeton: A Search for Answers,tt0070561,"Julian Krainin and DeWitt L. Sage, Jr., Producers","Julian Krainin, DeWitt L. Sage Jr.","[{'imdb_id': 'nm0469313'}, {'imdb_id': 'nm0756040'}]",True,,,,
46,1973,Production,FILM EDITING,FILM EDITING,an0050488,American Graffiti,tt0069704,"Verna Fields, Marcia Lucas","Verna Fields, Marcia Lucas","[{'imdb_id': 'nm0276368'}, {'imdb_id': 'nm0524235'}]",False,,,,
46,1973,Production,FILM EDITING,FILM EDITING,an0050489,The Day of the Jackal,tt0069947,Ralph Kemplen,Ralph Kemplen,[{'imdb_id': 'nm0447469'}],False,,,,
46,1973,Production,FILM EDITING,FILM EDITING,an0385639,The Exorcist,tt0070047,"Jordan Leondopoulos, Bud Smith, Evan Lottman, Norman Gay","Jordan Leondopoulos, Bud Smith, Evan Lottman, Norman Gay","[{'imdb_id': 'nm4362797'}, {'imdb_id': 'nm0807573'}, {'imdb_id': 'nm0521554'}, {'imdb_id': 'nm0310797'}]",False,,,,
